{0.05, 1.}
{0.355, 0.26}
{0.355, 0.27}
{0.355, 0.28}
{0.355, 0.29000000000000004}
{0.355, 0.3}
{0.355, 0.31}
{0.355, 0.32}
{0.355, 0.33}
{0.355, 0.34}
{0.355, 0.35000000000000003}
{0.355, 0.36000000000000004}
{0.355, 0.37}
{0.355, 0.38}
{0.355, 0.39}
{0.355, 0.4}
{0.355, 0.41000000000000003}
{0.355, 0.42000000000000004}
{0.36, 0.15000000000000002}
{0.36, 0.16}
{0.36, 0.17}
{0.36, 0.18000000000000002}
{0.36, 0.19}
{0.36, 0.2}
{0.36, 0.21000000000000002}
{0.36, 0.22}
{0.36, 0.23}
{0.36, 0.24000000000000002}
{0.36, 0.25}
{0.36, 0.26}
{0.36, 0.27}
{0.36, 0.28}
{0.36, 0.29000000000000004}
{0.36, 0.3}
{0.36, 0.31}
{0.36, 0.32}
{0.36, 0.33}
{0.36, 0.34}
{0.36, 0.35000000000000003}
{0.36, 0.36000000000000004}
{0.36, 0.37}
{0.36, 0.38}
{0.36, 0.39}
{0.36, 0.4}
{0.36, 0.41000000000000003}
{0.365, 0.13}
{0.365, 0.14}
{0.365, 0.15000000000000002}
{0.365, 0.16}
{0.365, 0.17}
{0.365, 0.18000000000000002}
{0.365, 0.19}
{0.365, 0.2}
{0.365, 0.21000000000000002}
{0.365, 0.22}
{0.365, 0.23}
{0.365, 0.24000000000000002}
{0.365, 0.25}
{0.365, 0.26}
{0.365, 0.27}
{0.365, 0.28}
{0.365, 0.29000000000000004}
{0.365, 0.3}
{0.365, 0.31}
{0.365, 0.32}
{0.365, 0.33}
{0.365, 0.34}
{0.365, 0.35000000000000003}
{0.365, 0.36000000000000004}
{0.365, 0.37}
{0.365, 0.38}
{0.365, 0.39}
{0.365, 0.4}
{0.37, 0.12}
{0.37, 0.13}
{0.37, 0.14}
{0.37, 0.15000000000000002}
{0.37, 0.16}
{0.37, 0.17}
{0.37, 0.18000000000000002}
{0.37, 0.19}
{0.37, 0.2}
{0.37, 0.21000000000000002}
{0.37, 0.22}
{0.37, 0.23}
{0.37, 0.24000000000000002}
{0.37, 0.25}
{0.37, 0.26}
{0.37, 0.27}
{0.37, 0.28}
{0.37, 0.29000000000000004}
{0.37, 0.3}
{0.37, 0.31}
{0.37, 0.32}
{0.37, 0.33}
{0.37, 0.34}
{0.37, 0.35000000000000003}
{0.37, 0.36000000000000004}
{0.37, 0.37}
{0.37, 0.38}
{0.37, 0.39}
{0.37, 0.4}
{0.375, 0.09999999999999999}
{0.375, 0.11}
{0.375, 0.12}
{0.375, 0.13}
{0.375, 0.14}
{0.375, 0.15000000000000002}
{0.375, 0.16}
{0.375, 0.17}
{0.375, 0.18000000000000002}
{0.375, 0.19}
{0.375, 0.2}
{0.375, 0.21000000000000002}
{0.375, 0.22}
{0.375, 0.23}
{0.375, 0.24000000000000002}
{0.375, 0.25}
{0.375, 0.26}
{0.375, 0.27}
{0.375, 0.28}
{0.375, 0.29000000000000004}
{0.375, 0.3}
{0.375, 0.31}
{0.375, 0.32}
{0.375, 0.33}
{0.375, 0.34}
{0.375, 0.35000000000000003}
{0.375, 0.36000000000000004}
{0.375, 0.37}
{0.375, 0.38}
{0.375, 0.39}
{0.38, 0.08}
{0.38, 0.09}
{0.38, 0.09999999999999999}
{0.38, 0.11}
{0.38, 0.12}
{0.38, 0.13}
{0.38, 0.14}
{0.38, 0.15000000000000002}
{0.38, 0.16}
{0.38, 0.17}
{0.38, 0.18000000000000002}
{0.38, 0.19}
{0.38, 0.2}
{0.38, 0.21000000000000002}
{0.38, 0.22}
{0.38, 0.23}
{0.38, 0.24000000000000002}
{0.38, 0.25}
{0.38, 0.26}
{0.38, 0.27}
{0.38, 0.28}
{0.38, 0.29000000000000004}
{0.38, 0.3}
{0.38, 0.31}
{0.38, 0.32}
{0.38, 0.33}
{0.38, 0.34}
{0.38, 0.35000000000000003}
{0.38, 0.36000000000000004}
{0.38, 0.37}
{0.38, 0.38}
{0.385, 0.06999999999999999}
{0.385, 0.08}
{0.385, 0.09}
{0.385, 0.09999999999999999}
{0.385, 0.11}
{0.385, 0.12}
{0.385, 0.13}
{0.385, 0.14}
{0.385, 0.15000000000000002}
{0.385, 0.16}
{0.385, 0.17}
{0.385, 0.18000000000000002}
{0.385, 0.19}
{0.385, 0.2}
{0.385, 0.21000000000000002}
{0.385, 0.22}
{0.385, 0.23}
{0.385, 0.24000000000000002}
{0.385, 0.25}
{0.385, 0.26}
{0.385, 0.27}
{0.385, 0.28}
{0.385, 0.29000000000000004}
{0.385, 0.3}
{0.385, 0.31}
{0.385, 0.32}
{0.385, 0.33}
{0.385, 0.34}
{0.385, 0.35000000000000003}
{0.385, 0.36000000000000004}
{0.385, 0.37}
{0.39, 0.05}
{0.39, 0.060000000000000005}
{0.39, 0.06999999999999999}
{0.39, 0.08}
{0.39, 0.09}
{0.39, 0.09999999999999999}
{0.39, 0.11}
{0.39, 0.12}
{0.39, 0.13}
{0.39, 0.14}
{0.39, 0.15000000000000002}
{0.39, 0.16}
{0.39, 0.17}
{0.39, 0.18000000000000002}
{0.39, 0.19}
{0.39, 0.2}
{0.39, 0.21000000000000002}
{0.39, 0.22}
{0.39, 0.23}
{0.39, 0.24000000000000002}
{0.39, 0.25}
{0.39, 0.26}
{0.39, 0.27}
{0.39, 0.28}
{0.39, 0.29000000000000004}
{0.39, 0.3}
{0.39, 0.31}
{0.39, 0.32}
{0.39, 0.33}
{0.39, 0.34}
{0.39, 0.35000000000000003}
{0.39, 0.36000000000000004}
{0.39, 0.37}
{0.395, 0.03}
{0.395, 0.04}
{0.395, 0.05}
{0.395, 0.060000000000000005}
{0.395, 0.06999999999999999}
{0.395, 0.08}
{0.395, 0.09}
{0.395, 0.09999999999999999}
{0.395, 0.11}
{0.395, 0.12}
{0.395, 0.13}
{0.395, 0.14}
{0.395, 0.15000000000000002}
{0.395, 0.16}
{0.395, 0.17}
{0.395, 0.18000000000000002}
{0.395, 0.19}
{0.395, 0.2}
{0.395, 0.21000000000000002}
{0.395, 0.22}
{0.395, 0.23}
{0.395, 0.24000000000000002}
{0.395, 0.25}
{0.395, 0.26}
{0.395, 0.27}
{0.395, 0.28}
{0.395, 0.29000000000000004}
{0.395, 0.3}
{0.395, 0.31}
{0.395, 0.32}
{0.395, 0.33}
{0.395, 0.34}
{0.395, 0.35000000000000003}
{0.395, 0.36000000000000004}
{0.4, 0.02}
{0.4, 0.03}
{0.4, 0.04}
{0.4, 0.05}
{0.4, 0.060000000000000005}
{0.4, 0.06999999999999999}
{0.4, 0.08}
{0.4, 0.09}
{0.4, 0.09999999999999999}
{0.4, 0.11}
{0.4, 0.12}
{0.4, 0.13}
{0.4, 0.14}
{0.4, 0.15000000000000002}
{0.4, 0.16}
{0.4, 0.17}
{0.4, 0.18000000000000002}
{0.4, 0.19}
{0.4, 0.2}
{0.4, 0.21000000000000002}
{0.4, 0.22}
{0.4, 0.23}
{0.4, 0.24000000000000002}
{0.4, 0.25}
{0.4, 0.26}
{0.4, 0.27}
{0.4, 0.28}
{0.4, 0.29000000000000004}
{0.4, 0.3}
{0.4, 0.31}
{0.4, 0.32}
{0.4, 0.33}
{0.4, 0.34}
{0.4, 0.35000000000000003}
{0.405, 0.01}
{0.405, 0.02}
{0.405, 0.03}
{0.405, 0.04}
{0.405, 0.05}
{0.405, 0.060000000000000005}
{0.405, 0.06999999999999999}
{0.405, 0.08}
{0.405, 0.09}
{0.405, 0.09999999999999999}
{0.405, 0.11}
{0.405, 0.12}
{0.405, 0.13}
{0.405, 0.14}
{0.405, 0.15000000000000002}
{0.405, 0.16}
{0.405, 0.17}
{0.405, 0.18000000000000002}
{0.405, 0.19}
{0.405, 0.2}
{0.405, 0.21000000000000002}
{0.405, 0.22}
{0.405, 0.23}
{0.405, 0.24000000000000002}
{0.405, 0.25}
{0.405, 0.26}
{0.405, 0.27}
{0.405, 0.28}
{0.405, 0.29000000000000004}
{0.405, 0.3}
{0.405, 0.31}
{0.405, 0.32}
{0.405, 0.33}
{0.405, 0.34}
{0.405, 0.35000000000000003}
{0.41000000000000003, 0.01}
{0.41000000000000003, 0.02}
{0.41000000000000003, 0.03}
{0.41000000000000003, 0.04}
{0.41000000000000003, 0.05}
{0.41000000000000003, 0.060000000000000005}
{0.41000000000000003, 0.06999999999999999}
{0.41000000000000003, 0.08}
{0.41000000000000003, 0.09}
{0.41000000000000003, 0.09999999999999999}
{0.41000000000000003, 0.11}
{0.41000000000000003, 0.12}
{0.41000000000000003, 0.13}
{0.41000000000000003, 0.14}
{0.41000000000000003, 0.15000000000000002}
{0.41000000000000003, 0.16}
{0.41000000000000003, 0.17}
{0.41000000000000003, 0.18000000000000002}
{0.41000000000000003, 0.19}
{0.41000000000000003, 0.2}
{0.41000000000000003, 0.21000000000000002}
{0.41000000000000003, 0.22}
{0.41000000000000003, 0.23}
{0.41000000000000003, 0.24000000000000002}
{0.41000000000000003, 0.25}
{0.41000000000000003, 0.26}
{0.41000000000000003, 0.27}
{0.41000000000000003, 0.28}
{0.41000000000000003, 0.29000000000000004}
{0.41000000000000003, 0.3}
{0.41000000000000003, 0.31}
{0.41000000000000003, 0.32}
{0.41000000000000003, 0.33}
{0.41000000000000003, 0.34}
{0.41500000000000004, 0.01}
{0.41500000000000004, 0.02}
{0.41500000000000004, 0.03}
{0.41500000000000004, 0.04}
{0.41500000000000004, 0.05}
{0.41500000000000004, 0.060000000000000005}
{0.41500000000000004, 0.06999999999999999}
{0.41500000000000004, 0.08}
{0.41500000000000004, 0.09}
{0.41500000000000004, 0.09999999999999999}
{0.41500000000000004, 0.11}
{0.41500000000000004, 0.12}
{0.41500000000000004, 0.13}
{0.41500000000000004, 0.14}
{0.41500000000000004, 0.15000000000000002}
{0.41500000000000004, 0.16}
{0.41500000000000004, 0.17}
{0.41500000000000004, 0.18000000000000002}
{0.41500000000000004, 0.19}
{0.41500000000000004, 0.2}
{0.41500000000000004, 0.21000000000000002}
{0.41500000000000004, 0.22}
{0.41500000000000004, 0.23}
{0.41500000000000004, 0.24000000000000002}
{0.41500000000000004, 0.25}
{0.41500000000000004, 0.26}
{0.41500000000000004, 0.27}
{0.41500000000000004, 0.28}
{0.41500000000000004, 0.29000000000000004}
{0.41500000000000004, 0.3}
{0.41500000000000004, 0.31}
{0.41500000000000004, 0.32}
{0.41500000000000004, 0.33}
{0.42, 0.01}
{0.42, 0.02}
{0.42, 0.03}
{0.42, 0.04}
{0.42, 0.05}
{0.42, 0.060000000000000005}
{0.42, 0.06999999999999999}
{0.42, 0.08}
{0.42, 0.09}
{0.42, 0.09999999999999999}
{0.42, 0.11}
{0.42, 0.12}
{0.42, 0.13}
{0.42, 0.14}
{0.42, 0.15000000000000002}
{0.42, 0.16}
{0.42, 0.17}
{0.42, 0.18000000000000002}
{0.42, 0.19}
{0.42, 0.2}
{0.42, 0.21000000000000002}
{0.42, 0.22}
{0.42, 0.23}
{0.42, 0.24000000000000002}
{0.42, 0.25}
{0.42, 0.26}
{0.42, 0.27}
{0.42, 0.28}
{0.42, 0.29000000000000004}
{0.42, 0.3}
{0.42, 0.31}
{0.42, 0.32}
{0.425, 0.01}
{0.425, 0.02}
{0.425, 0.03}
{0.425, 0.04}
{0.425, 0.05}
{0.425, 0.060000000000000005}
{0.425, 0.06999999999999999}
{0.425, 0.08}
{0.425, 0.09}
{0.425, 0.09999999999999999}
{0.425, 0.11}
{0.425, 0.12}
{0.425, 0.13}
{0.425, 0.14}
{0.425, 0.15000000000000002}
{0.425, 0.16}
{0.425, 0.17}
{0.425, 0.18000000000000002}
{0.425, 0.19}
{0.425, 0.2}
{0.425, 0.21000000000000002}
{0.425, 0.22}
{0.425, 0.23}
{0.425, 0.24000000000000002}
{0.425, 0.25}
{0.425, 0.26}
{0.425, 0.27}
{0.425, 0.28}
{0.425, 0.29000000000000004}
{0.425, 0.3}
{0.425, 0.31}
{0.425, 0.32}
{0.43, 0.01}
{0.43, 0.02}
{0.43, 0.03}
{0.43, 0.04}
{0.43, 0.05}
{0.43, 0.060000000000000005}
{0.43, 0.06999999999999999}
{0.43, 0.08}
{0.43, 0.09}
{0.43, 0.09999999999999999}
{0.43, 0.11}
{0.43, 0.12}
{0.43, 0.13}
{0.43, 0.14}
{0.43, 0.15000000000000002}
{0.43, 0.16}
{0.43, 0.17}
{0.43, 0.18000000000000002}
{0.43, 0.19}
{0.43, 0.2}
{0.43, 0.21000000000000002}
{0.43, 0.22}
{0.43, 0.23}
{0.43, 0.24000000000000002}
{0.43, 0.25}
{0.43, 0.26}
{0.43, 0.27}
{0.43, 0.28}
{0.43, 0.29000000000000004}
{0.43, 0.3}
{0.43, 0.31}
{0.435, 0.01}
{0.435, 0.02}
{0.435, 0.03}
{0.435, 0.04}
{0.435, 0.05}
{0.435, 0.060000000000000005}
{0.435, 0.06999999999999999}
{0.435, 0.08}
{0.435, 0.09}
{0.435, 0.09999999999999999}
{0.435, 0.11}
{0.435, 0.12}
{0.435, 0.13}
{0.435, 0.14}
{0.435, 0.15000000000000002}
{0.435, 0.16}
{0.435, 0.17}
{0.435, 0.18000000000000002}
{0.435, 0.19}
{0.435, 0.2}
{0.435, 0.21000000000000002}
{0.435, 0.22}
{0.435, 0.23}
{0.435, 0.24000000000000002}
{0.435, 0.25}
{0.435, 0.26}
{0.435, 0.27}
{0.435, 0.28}
{0.435, 0.29000000000000004}
{0.435, 0.3}
{0.44, 0.01}
{0.44, 0.02}
{0.44, 0.03}
{0.44, 0.04}
{0.44, 0.05}
{0.44, 0.060000000000000005}
{0.44, 0.06999999999999999}
{0.44, 0.08}
{0.44, 0.09}
{0.44, 0.09999999999999999}
{0.44, 0.11}
{0.44, 0.12}
{0.44, 0.13}
{0.44, 0.14}
{0.44, 0.15000000000000002}
{0.44, 0.16}
{0.44, 0.17}
{0.44, 0.18000000000000002}
{0.44, 0.19}
{0.44, 0.2}
{0.44, 0.21000000000000002}
{0.44, 0.22}
{0.44, 0.23}
{0.44, 0.24000000000000002}
{0.44, 0.25}
{0.44, 0.26}
{0.44, 0.27}
{0.44, 0.28}
{0.44, 0.29000000000000004}
{0.44, 0.3}
{0.445, 0.01}
{0.445, 0.02}
{0.445, 0.03}
{0.445, 0.04}
{0.445, 0.05}
{0.445, 0.060000000000000005}
{0.445, 0.06999999999999999}
{0.445, 0.08}
{0.445, 0.09}
{0.445, 0.09999999999999999}
{0.445, 0.11}
{0.445, 0.12}
{0.445, 0.13}
{0.445, 0.14}
{0.445, 0.15000000000000002}
{0.445, 0.16}
{0.445, 0.17}
{0.445, 0.18000000000000002}
{0.445, 0.19}
{0.445, 0.2}
{0.445, 0.21000000000000002}
{0.445, 0.22}
{0.445, 0.23}
{0.445, 0.24000000000000002}
{0.445, 0.25}
{0.445, 0.26}
{0.445, 0.27}
{0.445, 0.28}
{0.445, 0.29000000000000004}
{0.45, 0.01}
{0.45, 0.02}
{0.45, 0.03}
{0.45, 0.04}
{0.45, 0.05}
{0.45, 0.060000000000000005}
{0.45, 0.06999999999999999}
{0.45, 0.08}
{0.45, 0.09}
{0.45, 0.09999999999999999}
{0.45, 0.11}
{0.45, 0.12}
{0.45, 0.13}
{0.45, 0.14}
{0.45, 0.15000000000000002}
{0.45, 0.16}
{0.45, 0.17}
{0.45, 0.18000000000000002}
{0.45, 0.19}
{0.45, 0.2}
{0.45, 0.21000000000000002}
{0.45, 0.22}
{0.45, 0.23}
{0.45, 0.24000000000000002}
{0.45, 0.25}
{0.45, 0.26}
{0.45, 0.27}
{0.45, 0.28}
{0.455, 0.01}
{0.455, 0.02}
{0.455, 0.03}
{0.455, 0.04}
{0.455, 0.05}
{0.455, 0.060000000000000005}
{0.455, 0.06999999999999999}
{0.455, 0.08}
{0.455, 0.09}
{0.455, 0.09999999999999999}
{0.455, 0.11}
{0.455, 0.12}
{0.455, 0.13}
{0.455, 0.14}
{0.455, 0.15000000000000002}
{0.455, 0.16}
{0.455, 0.17}
{0.455, 0.18000000000000002}
{0.455, 0.19}
{0.455, 0.2}
{0.455, 0.21000000000000002}
{0.455, 0.22}
{0.455, 0.23}
{0.455, 0.24000000000000002}
{0.455, 0.25}
{0.455, 0.26}
